ProjectName Status Code SCM HTTPURL RepoURL
gausssum active Yes SVN https://svn.code.sf.net/p/gausssum/code/ svn://svn.code.sf.net/p/gausssum/code/
gavrog active No
gavsplus active No
gawker active Yes Git https://git.code.sf.net/p/gawker/git git://git.code.sf.net/p/gawker/git
gazepointer active No
gbchen active No
gbrowser active No
gbtidl active No
gcc-ici active Yes SVN https://svn.code.sf.net/p/gcc-ici/svn/trunk svn://svn.code.sf.net/p/gcc-ici/svn/trunk
gcsf active No
gdcm active Yes Git https://git.code.sf.net/p/gdcm/documentation git://git.code.sf.net/p/gdcm/documentation
gdcm active Yes Git https://git.code.sf.net/p/gdcm/socketxx git://git.code.sf.net/p/gdcm/socketxx
gdcm active Yes Git https://git.code.sf.net/p/gdcm/gdcmdata git://git.code.sf.net/p/gdcm/gdcmdata
gdcm active Yes Git https://git.code.sf.net/p/gdcm/gdcm git://git.code.sf.net/p/gdcm/gdcm
gdis rotten No
geant4vacmod active No
geca active No
geckopro rotten No
geckoproj active Yes Git https://git.code.sf.net/p/geckoproj/gitcode git://git.code.sf.net/p/geckoproj/gitcode
geigen rotten No
gelisp active No
gemina active Yes SVN https://svn.code.sf.net/p/gemina/code/trunk svn://svn.code.sf.net/p/gemina/code/trunk
gemlibrary active No
gen rotten No
gencodegenerator active No
genemachine rotten No
geneontology active Yes SVN https://svn.code.sf.net/p/geneontology/svn/ svn://svn.code.sf.net/p/geneontology/svn/
genephp active No
generateds active Yes Mercurial None http://hg.code.sf.net/p/generateds/code
genevenn rotten No
genfit active Yes SVN https://svn.code.sf.net/p/genfit/code/trunk svn://svn.code.sf.net/p/genfit/code/trunk
genomecomb active No
genomerunner active Yes Git https://git.code.sf.net/p/genomerunner/code git://git.code.sf.net/p/genomerunner/code
genometricorr active No
genotan active No
genoviz active Yes SVN https://svn.code.sf.net/p/genoviz/code/trunk svn://svn.code.sf.net/p/genoviz/code/trunk
genseng active Yes Git https://git.code.sf.net/p/genseng/code git://git.code.sf.net/p/genseng/code
genx active Yes Git https://git.code.sf.net/p/genx/git git://git.code.sf.net/p/genx/git
geo-google active Yes SVN https://svn.code.sf.net/p/geo-google/code/ svn://svn.code.sf.net/p/geo-google/code/
geodesiclm active Yes Git https://git.code.sf.net/p/geodesiclm/code git://git.code.sf.net/p/geodesiclm/code
geographiclib active Yes Git https://github.com/geographiclib/geographiclib https://github.com/geographiclib/geographiclib
geomspace active No
geopdes moved Yes SVN https://svn.code.sf.net/p/geopdes/code/trunk svn://svn.code.sf.net/p/geopdes/code/trunk
geostarslib active Yes SVN https://svn.code.sf.net/p/geostarslib/code/ svn://svn.code.sf.net/p/geostarslib/code/
gerbv active No
germandict active Yes SVN https://svn.code.sf.net/p/germandict/code/ svn://svn.code.sf.net/p/germandict/code/
getdata active Yes SVN https://svn.code.sf.net/p/getdata/code/trunk svn://svn.code.sf.net/p/getdata/code/trunk
getnrunbench active Yes SVN https://svn.code.sf.net/p/getnrunbench/code/ svn://svn.code.sf.net/p/getnrunbench/code/
getpot active Yes SVN https://svn.code.sf.net/p/getpot/trunk/ svn://svn.code.sf.net/p/getpot/trunk/
gewebapp active Yes SVN https://svn.code.sf.net/p/gewebapp/code/trunk svn://svn.code.sf.net/p/gewebapp/code/trunk
gfs active No
ggnfs active Yes SVN https://svn.code.sf.net/p/ggnfs/code/trunk svn://svn.code.sf.net/p/ggnfs/code/trunk
ghh active No
gibbslda active No
gicl active No
girbld-rs rotten No
girbldrs active No
gistoolkit active No
gitk active No
gjrand active No
glare active No
glas active Yes SVN https://svn.code.sf.net/p/glas/code/trunk svn://svn.code.sf.net/p/glas/code/trunk
glean-gene active Yes SVN https://svn.code.sf.net/p/glean-gene/code/ svn://svn.code.sf.net/p/glean-gene/code/
glew moved No
glfff-solver active No
glimmer active No
glpkmex active No
glsim active Yes Git https://git.code.sf.net/p/glsim/code git://git.code.sf.net/p/glsim/code
glues active Yes Mercurial None http://hg.code.sf.net/p/glues/code
glues active Yes Git https://git.code.sf.net/p/glues/code.git git://git.code.sf.net/p/glues/code.git
glui moved No
glutes active No
glx active Yes Git https://git.code.sf.net/p/glx/gle-www git://git.code.sf.net/p/glx/gle-www
glx active Yes Git https://git.code.sf.net/p/glx/gle git://git.code.sf.net/p/glx/gle
gma-bio active No
gmat active Yes SVN https://svn.code.sf.net/p/gmat/code/ svn://svn.code.sf.net/p/gmat/code/
gmat active Yes Git https://git.code.sf.net/p/gmat/git git://git.code.sf.net/p/gmat/git
gmato active No
gmdr active Yes SVN https://svn.code.sf.net/p/gmdr/code/ svn://svn.code.sf.net/p/gmdr/code/
gmod active Yes SVN https://svn.code.sf.net/p/gmod/svn/ svn://svn.code.sf.net/p/gmod/svn/
gmod-ware active No
gmol active Yes Git https://git.code.sf.net/p/gmol/code git://git.code.sf.net/p/gmol/code
gnaframework active Yes SVN https://svn.code.sf.net/p/gnaframework/code/trunk svn://svn.code.sf.net/p/gnaframework/code/trunk
gnat active Yes SVN https://svn.code.sf.net/p/gnat/code/ svn://svn.code.sf.net/p/gnat/code/
gnofract4d moved Yes Git https://git.code.sf.net/p/gnofract4d/code git://git.code.sf.net/p/gnofract4d/code
gnucleus active No
gnudatalanguage moved Yes SVN https://svn.code.sf.net/p/gnudatalanguage/svn/ svn://svn.code.sf.net/p/gnudatalanguage/svn/
gnumex active Yes SVN https://svn.code.sf.net/p/gnumex/code/trunk svn://svn.code.sf.net/p/gnumex/code/trunk
gnuplot active Yes Git https://git.code.sf.net/p/gnuplot/gnuplot-main git://git.code.sf.net/p/gnuplot/gnuplot-main
gnuplot-py active Yes SVN https://svn.code.sf.net/p/gnuplot-py/code/trunk svn://svn.code.sf.net/p/gnuplot-py/code/trunk
gnw active No
goblin2 active No
gobo-ei rotten No
gobo-eiffel active Yes Git https://github.com/gobo-eiffel/gobo https://github.com/gobo-eiffel/gobo
goldeneye active No
golly active Yes Git https://git.code.sf.net/p/golly/code git://git.code.sf.net/p/golly/code
goodfet active Yes SVN https://svn.code.sf.net/p/goodfet/code/trunk svn://svn.code.sf.net/p/goodfet/code/trunk
goog-perftools active No
goparallel rotten No
gophe rotten No
gopherfft active No
gpec active No
gpfsmonitorsuite abandoned No
gphoto active Yes SVN https://svn.code.sf.net/p/gphoto/code/trunk svn://svn.code.sf.net/p/gphoto/code/trunk
gpiv active Yes Git https://git.code.sf.net/p/gpiv/code git://git.code.sf.net/p/gpiv/code
gplab active No
gposttl active Yes SVN https://svn.code.sf.net/p/gposttl/code/trunk svn://svn.code.sf.net/p/gposttl/code/trunk
gprolog active Yes Git https://git.code.sf.net/p/gprolog/code git://git.code.sf.net/p/gprolog/code
gprox active No
gptips moved No
gpubench active No
gpujpeg active No
gpupwa active No
gra rotten No
grafic active Yes Mercurial None http://hg.code.sf.net/p/grafic/code
grampc active Yes Git https://git.code.sf.net/p/grampc/code git://git.code.sf.net/p/grampc/code
graph active Yes SVN https://svn.code.sf.net/p/graph/code/Trunk svn://svn.code.sf.net/p/graph/code/Trunk
graph-hashing active Yes SVN https://svn.code.sf.net/p/graph-hashing/code/ svn://svn.code.sf.net/p/graph-hashing/code/
graphstream active Yes SVN https://svn.code.sf.net/p/graphstream/code/ svn://svn.code.sf.net/p/graphstream/code/
graspit active Yes SVN https://svn.code.sf.net/p/graspit/code/trunk svn://svn.code.sf.net/p/graspit/code/trunk
greasyspoon moved No
greend active No
gretl active Yes Git https://git.code.sf.net/p/gretl/git git://git.code.sf.net/p/gretl/git
gretl active Yes Git https://git.code.sf.net/p/gretl/workspace git://git.code.sf.net/p/gretl/workspace
gridlab-d active Yes SVN https://svn.code.sf.net/p/gridlab-d/code/trunk svn://svn.code.sf.net/p/gridlab-d/code/trunk
gridscheduler active Yes SVN https://svn.code.sf.net/p/gridscheduler/code/trunk svn://svn.code.sf.net/p/gridscheduler/code/trunk
grinder active Yes Git https://git.code.sf.net/p/grinder/code git://git.code.sf.net/p/grinder/code
gringo moved Yes SVN https://svn.code.sf.net/p/gringo/code/trunk svn://svn.code.sf.net/p/gringo/code/trunk
griso active No
groove active Yes SVN https://svn.code.sf.net/p/groove/code/ svn://svn.code.sf.net/p/groove/code/
gs2 rotten No
gsasnp2 active Yes Git https://git.code.sf.net/p/gsasnp2/code-0 git://git.code.sf.net/p/gsasnp2/code-0
gsgp active No
gsizepre rotten No
gsizepred active No
gslocal active No
gsn active Yes SVN https://svn.code.sf.net/p/gsn/svn/trunk svn://svn.code.sf.net/p/gsn/svn/trunk
gsoap2 active Yes SVN https://svn.code.sf.net/p/gsoap2/code/ svn://svn.code.sf.net/p/gsoap2/code/
gss-tcad active No
gtburst active Yes Git https://git.code.sf.net/p/gtburst/code git://git.code.sf.net/p/gtburst/code
gtfold active Yes SVN https://svn.code.sf.net/p/gtfold/code/ svn://svn.code.sf.net/p/gtfold/code/
gtk-gnutella active No
gtkwave active Yes SVN https://svn.code.sf.net/p/gtkwave/code/ svn://svn.code.sf.net/p/gtkwave/code/
gts active No
guiliner active No
guitar active Yes SVN https://svn.code.sf.net/p/guitar/code/trunk svn://svn.code.sf.net/p/guitar/code/trunk
guliverkli active Yes SVN https://svn.code.sf.net/p/guliverkli/code/trunk svn://svn.code.sf.net/p/guliverkli/code/trunk
gumstix active Yes SVN https://svn.code.sf.net/p/gumstix/code/trunk svn://svn.code.sf.net/p/gumstix/code/trunk
guse active Yes SVN https://svn.code.sf.net/p/guse/svn/guse svn://svn.code.sf.net/p/guse/svn/guse
guse active Yes Git https://git.code.sf.net/p/guse/git git://git.code.sf.net/p/guse/git
gutenpalm active Yes SVN https://svn.code.sf.net/p/gutenpalm/code/trunk svn://svn.code.sf.net/p/gutenpalm/code/trunk
guvcview active Yes Git https://git.code.sf.net/p/guvcview/git-master git://git.code.sf.net/p/guvcview/git-master
gxsm active Yes SVN https://svn.code.sf.net/p/gxsm/svn/trunk/Gxsm-3.0 svn://svn.code.sf.net/p/gxsm/svn/trunk/Gxsm-3.0
gyrokinetics moved No
h3m2 active No
hadex active No
hadoop-manager active Yes Git https://git.code.sf.net/p/hadoop-manager/git git://git.code.sf.net/p/hadoop-manager/git
hadoopdb active Yes SVN https://svn.code.sf.net/p/hadoopdb/code/trunk svn://svn.code.sf.net/p/hadoopdb/code/trunk
half active Yes SVN https://svn.code.sf.net/p/half/code/trunk svn://svn.code.sf.net/p/half/code/trunk
hammurabicode abandoned Yes SVN https://svn.code.sf.net/p/hammurabicode/code/trunk svn://svn.code.sf.net/p/hammurabicode/code/trunk
hamstr active Yes Git https://git.code.sf.net/p/hamstr/code git://git.code.sf.net/p/hamstr/code
haplopainter active No
haploview abandoned No
hasem active No
hasher2 active Yes SVN https://svn.code.sf.net/p/hasher2/code/ svn://svn.code.sf.net/p/hasher2/code/
haytham active Yes SVN https://svn.code.sf.net/p/haytham/svn/trunk svn://svn.code.sf.net/p/haytham/svn/trunk
hbgm active Yes SVN https://svn.code.sf.net/p/hbgm/code/ svn://svn.code.sf.net/p/hbgm/code/
hbict active Yes SVN https://svn.code.sf.net/p/hbict/code/trunk svn://svn.code.sf.net/p/hbict/code/trunk
hcrf active No
hdparm active No
hdrvdp active No
healpix active Yes SVN https://svn.code.sf.net/p/healpix/code/trunk svn://svn.code.sf.net/p/healpix/code/trunk
healpixto rotten No
healpixwe rotten No
heimdall-astro active Yes Git https://git.code.sf.net/p/heimdall-astro/code git://git.code.sf.net/p/heimdall-astro/code
heimdall-astrotered rotten No
helena-mc moved Yes SVN https://svn.code.sf.net/p/helena-mc/code/ svn://svn.code.sf.net/p/helena-mc/code/
hepsource active No
hexbox active No
heyoka active No
hibernate active No
hiddendomains active No
hierachicaldnac active No
hierarchical-dp active No
hihat active No
himalaya-tools active No
hipmer active No
hitkeeper active Yes SVN https://svn.code.sf.net/p/hitkeeper/code/ svn://svn.code.sf.net/p/hitkeeper/code/
hitselect active No
hl7api active Yes SVN https://svn.code.sf.net/p/hl7api/code/trunk svn://svn.code.sf.net/p/hl7api/code/trunk
hlbfgs rotten No
hodoku active Yes SVN https://svn.code.sf.net/p/hodoku/code/HoDoKu/trunk svn://svn.code.sf.net/p/hodoku/code/HoDoKu/trunk
hogwash active No
hogwsh rotten No
hol active Yes SVN https://svn.code.sf.net/p/hol/code/trunk svn://svn.code.sf.net/p/hol/code/trunk
holcf-prelude active Yes Mercurial None http://hg.code.sf.net/p/holcf-prelude/code
honeybow active No
honeyperl active No
hostdesigner-v3-0 rotten No
hpc active No
hpcbench active No
hposim active No
hpprna active No
hrothgar active No
hsolver active Yes SVN https://svn.code.sf.net/p/hsolver/codeSVN/ svn://svn.code.sf.net/p/hsolver/codeSVN/
html2latex active No
htmlcleaner active Yes SVN https://svn.code.sf.net/p/htmlcleaner/code/trunk svn://svn.code.sf.net/p/htmlcleaner/code/trunk
htmlparser active Yes SVN https://svn.code.sf.net/p/htmlparser/code/trunk svn://svn.code.sf.net/p/htmlparser/code/trunk
htmltolatex active Yes SVN https://svn.code.sf.net/p/htmltolatex/code/ svn://svn.code.sf.net/p/htmltolatex/code/
htmlunit active Yes SVN https://svn.code.sf.net/p/htmlunit/code/trunk svn://svn.code.sf.net/p/htmlunit/code/trunk
htop moved No
htqc active Yes Git https://git.code.sf.net/p/htqc/code git://git.code.sf.net/p/htqc/code
hts-engine active No
httperf moved No
httpunit active Yes SVN https://svn.code.sf.net/p/httpunit/code/trunk svn://svn.code.sf.net/p/httpunit/code/trunk
hubble active No
hugin active Yes SVN https://svn.code.sf.net/p/hugin/code/ svn://svn.code.sf.net/p/hugin/code/
hugin active Yes Mercurial None http://hg.code.sf.net/p/hugin/panoglview
hugin active Yes Mercurial None http://hg.code.sf.net/p/hugin/lensdb
hugin active Yes Mercurial None http://hg.code.sf.net/p/hugin/hugin-web
hugin active Yes Mercurial None http://hg.code.sf.net/p/hugin/windowsSetup
hugin active Yes Mercurial None http://hg.code.sf.net/p/hugin/autopano-sift-c
hugin active Yes Mercurial None http://hg.code.sf.net/p/hugin/hugin
hugin active Yes Mercurial None http://hg.code.sf.net/p/hugin/libpanorama
humana rotten No
humanauth active No
humane active No
hunit active No
hunspell active No
hwmail active Yes SVN https://svn.code.sf.net/p/hwmail/code/trunk svn://svn.code.sf.net/p/hwmail/code/trunk
hyda active No
hydrosed2d active No
hypergraph active No
hyperic-hq active Yes SVN https://svn.code.sf.net/p/hyperic-hq/code/ svn://svn.code.sf.net/p/hyperic-hq/code/
hyplot active Yes SVN https://svn.code.sf.net/p/hyplot/code/trunk svn://svn.code.sf.net/p/hyplot/code/trunk
iapg2p active Yes SVN https://svn.code.sf.net/p/iapg2p/code/trunk svn://svn.code.sf.net/p/iapg2p/code/trunk
iaprcommence active Yes SVN https://svn.code.sf.net/p/iaprcommence/code/trunk svn://svn.code.sf.net/p/iaprcommence/code/trunk
ibatisnet rotten No
ibm-slrp active No
ibmquestdatagen active No
ibmswtpm active No
ibmswtpm2 active Yes Git https://git.code.sf.net/p/ibmswtpm2/tpm2 git://git.code.sf.net/p/ibmswtpm2/tpm2
ibmtpm20acs active No
ibmtpm20tss active Yes Git https://git.code.sf.net/p/ibmtpm20tss/tss git://git.code.sf.net/p/ibmtpm20tss/tss
ibrain-cn active No
ibsimu active Yes Git https://git.code.sf.net/p/ibsimu/code git://git.code.sf.net/p/ibsimu/code
icaam active Yes SVN https://svn.code.sf.net/p/icaam/code/ svn://svn.code.sf.net/p/icaam/code/
icatb active No
icorn active No
icplus active No
idealpy active Yes SVN https://svn.code.sf.net/p/idealpy/code/ svn://svn.code.sf.net/p/idealpy/code/
identityflow active No
idlefork moved No
ieee80211 abandoned No
ifeffit active No
iforest active Yes SVN https://svn.code.sf.net/p/iforest/code/ svn://svn.code.sf.net/p/iforest/code/
igbemsopt active No
igraph active No
igrom active Yes SVN https://svn.code.sf.net/p/igrom/code/ svn://svn.code.sf.net/p/igrom/code/
igt active No
iharder active Yes SVN https://svn.code.sf.net/p/iharder/code/ svn://svn.code.sf.net/p/iharder/code/
ihcprofiler active No
iheos active Yes Mercurial None http://hg.code.sf.net/p/iheos/code
iheos active Yes SVN https://svn.code.sf.net/p/iheos/svn/trunk svn://svn.code.sf.net/p/iheos/svn/trunk
iipimage active Yes SVN https://svn.code.sf.net/p/iipimage/code/ svn://svn.code.sf.net/p/iipimage/code/
ij-plugins active Yes SVN https://svn.code.sf.net/p/ij-plugins/code/trunk svn://svn.code.sf.net/p/ij-plugins/code/trunk
ij-plugins active Yes Git https://git.code.sf.net/p/ij-plugins/git git://git.code.sf.net/p/ij-plugins/git
im-imm active No
imdbpy rotten No
imex active No
imorph active Yes SVN https://svn.code.sf.net/p/imorph/code/ svn://svn.code.sf.net/p/imorph/code/
impost active No
inaracorpus active No
inclose active No
indigolog active Yes Git https://git.code.sf.net/p/indigolog/code git://git.code.sf.net/p/indigolog/code
inelastica active Yes SVN https://svn.code.sf.net/p/inelastica/code/ svn://svn.code.sf.net/p/inelastica/code/
infix2pharmml active Yes Git https://git.code.sf.net/p/infix2pharmml/code git://git.code.sf.net/p/infix2pharmml/code
infodyn active Yes Git https://git.code.sf.net/p/infodyn/code git://git.code.sf.net/p/infodyn/code
infomap-nlp active No
ingap active No
ingap-sf active No
ingenias active Yes SVN https://svn.code.sf.net/p/ingenias/code/trunk svn://svn.code.sf.net/p/ingenias/code/trunk
