Filename,URLCount,Category,Year,Date
1710.09065v1.pdf,1,SourceForge,2017,2017-10
1710.09099v3.pdf,1,GitHub,2017,2017-10
1710.09105v1.pdf,1,SourceForge,2017,2017-10
1710.09137v1.pdf,1,GitHub,2017,2017-10
1710.09145v1.pdf,1,SourceForge,2017,2017-10
1710.09145v1.pdf,4,GitHub,2017,2017-10
1710.09155v1.pdf,1,GitHub,2017,2017-10
1710.09160v1.pdf,1,GitHub,2017,2017-10
1710.09178v2.pdf,1,GitHub,2017,2017-10
1710.09180v2.pdf,1,GitHub,2017,2017-10
1710.09196v1.pdf,1,GitHub,2017,2017-10
1710.09233v1.pdf,1,GitHub,2017,2017-10
1710.09288v2.pdf,1,GitHub,2017,2017-10
1710.09289v4.pdf,1,GitHub,2017,2017-10
1710.09304v1.pdf,2,GitHub,2017,2017-10
1710.09323v1.pdf,1,Bitbucket,2017,2017-10
1710.09340v3.pdf,1,GitHub,2017,2017-10
1710.09356v1.pdf,2,GitHub,2017,2017-10
1710.09364v3.pdf,1,GitHub,2017,2017-10
1710.09390v1.pdf,2,GitHub,2017,2017-10
1710.09412v2.pdf,5,GitHub,2017,2017-10
1710.09435v1.pdf,1,GitHub,2017,2017-10
1710.09441v1.pdf,1,GitHub,2017,2017-10
1710.09465v2.pdf,1,GitHub,2017,2017-10
1710.09468v1.pdf,1,GitHub,2017,2017-10
1710.09469v2.pdf,1,Bitbucket,2017,2017-10
1710.09483v1.pdf,1,GitHub,2017,2017-10
1710.09496v1.pdf,1,GitHub,2017,2017-10
1710.09511v2.pdf,1,GitHub,2017,2017-10
1710.09532v2.pdf,1,GitHub,2017,2017-10
1710.09537v1.pdf,1,GitHub,2017,2017-10
1710.09545v2.pdf,1,GitHub,2017,2017-10
1710.09548v1.pdf,1,SourceForge,2017,2017-10
1710.09551v1.pdf,1,GitHub,2017,2017-10
1710.09563v1.pdf,1,GitHub,2017,2017-10
1710.09578v1.pdf,1,GitHub,2017,2017-10
1710.09589v1.pdf,2,GitHub,2017,2017-10
1710.09605v3.pdf,2,GitHub,2017,2017-10
1710.09620v1.pdf,1,GitHub,2017,2017-10
1710.09627v1.pdf,1,SourceForge,2017,2017-10
1710.09627v1.pdf,2,GitHub,2017,2017-10
1710.09655v1.pdf,1,GitHub,2017,2017-10
1710.09688v2.pdf,3,GitHub,2017,2017-10
1710.09709v1.pdf,1,GitHub,2017,2017-10
1710.09710v2.pdf,1,GitHub,2017,2017-10
1710.09722v3.pdf,2,GitHub,2017,2017-10
1710.09756v2.pdf,2,GitHub,2017,2017-10
1710.09768v3.pdf,1,GitHub,2017,2017-10
1710.09798v1.pdf,2,GitHub,2017,2017-10
1710.09821v3.pdf,1,GitHub,2017,2017-10
1710.09830v1.pdf,1,GitHub,2017,2017-10
1710.09831v1.pdf,1,GitHub,2017,2017-10
1710.09844v2.pdf,1,GitHub,2017,2017-10
1710.09847v2.pdf,1,GitHub,2017,2017-10
1710.09852v1.pdf,2,GitHub,2017,2017-10
1710.09861v2.pdf,1,GitHub,2017,2017-10
1710.09867v2.pdf,1,GitHub,2017,2017-10
1710.09909v1.pdf,1,GitHub,2017,2017-10
1710.09913v5.pdf,1,GitHub,2017,2017-10
1710.09918v1.pdf,1,GitHub,2017,2017-10
1710.09921v1.pdf,1,GitHub,2017,2017-10
1710.09934v1.pdf,2,GitHub,2017,2017-10
1710.09952v1.pdf,2,GitHub,2017,2017-10
1710.09954v1.pdf,1,GitHub,2017,2017-10
1710.09968v1.pdf,1,GitHub,2017,2017-10
