Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2019-1909,GitLab,0,0,0,0,0,0,0,0,0
2019-1909,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8801,SourceForge,0,0,0,0,0,0,0,0,0
2019-8801,GitHub,0,0,0,0,0,0,0,0,0
2019-8801,GitLab,0,0,0,0,0,0,0,0,0
2019-8801,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8102,SourceForge,0,0,0,0,0,0,0,0,0
2019-8102,GitHub,0,0,0,0,0,0,0,0,0
2019-8102,GitLab,0,0,0,0,0,0,0,0,0
2019-8102,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6409,SourceForge,0,0,0,0,0,0,0,0,0
2019-6409,GitHub,0,0,0,0,0,0,0,0,0
2019-6409,GitLab,0,0,0,0,0,0,0,0,0
2019-6409,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9206,SourceForge,0,0,0,0,0,0,0,0,0
2019-9206,GitHub,0,0,0,0,0,0,0,0,0
2019-9206,GitLab,0,0,0,0,0,0,0,0,0
2019-9206,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0709,SourceForge,0,0,0,0,0,0,0,0,0
2019-0709,GitHub,0,0,0,0,0,0,0,0,0
2019-0709,GitLab,0,0,0,0,0,0,0,0,0
2019-0709,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8505,SourceForge,0,0,0,0,0,0,0,0,0
2019-8505,GitHub,0,0,0,0,0,0,0,0,0
2019-8505,GitLab,0,0,0,0,0,0,0,0,0
2019-8505,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2108,SourceForge,0,0,0,0,0,0,0,0,0
2019-2108,GitHub,0,0,0,0,0,0,0,0,0
2019-2108,GitLab,0,0,0,0,0,0,0,0,0
2019-2108,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9601,SourceForge,0,0,0,0,0,0,0,0,0
2019-9601,GitHub,0,0,0,0,0,0,0,0,0
2019-9601,GitLab,0,0,0,0,0,0,0,0,0
2019-9601,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8010,SourceForge,0,0,0,0,0,0,0,0,0
2019-8010,GitHub,0,0,0,0,0,0,0,0,0
2019-8010,GitLab,0,0,0,0,0,0,0,0,0
2019-8010,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5008,SourceForge,0,0,0,0,0,0,0,0,0
2019-5008,GitHub,0,0,0,0,0,0,0,0,0
2019-5008,GitLab,0,0,0,0,0,0,0,0,0
2019-5008,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9302,SourceForge,0,0,0,0,0,0,0,0,0
2019-9302,GitHub,0,0,0,0,0,0,0,0,0
2019-9302,GitLab,0,0,0,0,0,0,0,0,0
2019-9302,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7609,SourceForge,0,0,0,0,0,0,0,0,0
2019-7609,GitHub,0,0,0,0,0,0,0,0,0
2019-7609,GitLab,0,0,0,0,0,0,0,0,0
2019-7609,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8006,SourceForge,0,0,0,0,0,0,0,0,0
2019-8006,GitHub,0,0,0,0,0,0,0,0,0
2019-8006,GitLab,0,0,0,0,0,0,0,0,0
2019-8006,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8905,SourceForge,0,0,0,0,0,0,0,0,0
2019-8905,GitHub,0,0,0,0,0,0,0,0,0
2019-8905,GitLab,0,0,0,0,0,0,0,0,0
2019-8905,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1509,SourceForge,0,0,0,0,0,0,0,0,0
2019-1509,GitHub,0,0,0,0,0,0,0,0,0
2019-1509,GitLab,0,0,0,0,0,0,0,0,0
2019-1509,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6809,SourceForge,0,0,0,0,0,0,0,0,0
2019-6809,GitHub,0,0,0,0,0,0,0,0,0
2019-6809,GitLab,0,0,0,0,0,0,0,0,0
2019-6809,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3308,SourceForge,0,0,0,0,0,0,0,0,0
2019-3308,GitHub,0,0,0,0,0,0,0,0,0
2019-3308,GitLab,0,0,0,0,0,0,0,0,0
2019-3308,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9705,SourceForge,0,0,0,0,0,0,0,0,0
2019-9705,GitHub,0,0,0,0,0,0,0,0,0
2019-9705,GitLab,0,0,0,0,0,0,0,0,0
2019-9705,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9210,SourceForge,0,0,0,0,0,0,0,0,0
2019-9210,GitHub,0,0,0,0,0,0,0,0,0
2019-9210,GitLab,0,0,0,0,0,0,0,0,0
2019-9210,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8401,SourceForge,0,0,0,0,0,0,0,0,0
2019-8401,GitHub,0,0,0,0,0,0,0,0,0
2019-8401,GitLab,0,0,0,0,0,0,0,0,0
2019-8401,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9904,SourceForge,0,0,0,0,0,0,0,0,0
2019-9904,GitHub,0,0,0,0,0,0,0,0,0
2019-9904,GitLab,0,0,0,0,0,0,0,0,0
2019-9904,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6608,SourceForge,0,0,0,0,0,0,0,0,0
2019-6608,GitHub,0,0,0,0,0,0,0,0,0
2019-6608,GitLab,0,0,0,0,0,0,0,0,0
2019-6608,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9007,SourceForge,0,0,0,0,0,0,0,0,0
2019-9007,GitHub,0,0,0,0,0,0,0,0,0
2019-9007,GitLab,0,0,0,0,0,0,0,0,0
2019-9007,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9512,SourceForge,0,0,0,0,0,0,0,0,0
2019-9512,GitHub,0,0,0,0,0,0,0,0,0
2019-9512,GitLab,0,0,0,0,0,0,0,0,0
2019-9512,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8303,SourceForge,0,0,0,0,0,0,0,0,0
2019-8303,GitHub,0,0,0,0,0,0,0,0,0
2019-8303,GitLab,0,0,0,0,0,0,0,0,0
2019-8303,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4009,SourceForge,0,0,0,0,0,0,0,0,0
2019-4009,GitHub,0,0,0,0,0,0,0,0,0
2019-4009,GitLab,0,0,0,0,0,0,0,0,0
2019-4009,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8211,SourceForge,0,0,0,0,0,0,0,0,0
2019-8211,GitHub,0,0,0,0,0,0,0,0,0
2019-8211,GitLab,0,0,0,0,0,0,0,0,0
2019-8211,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2309,SourceForge,0,0,0,0,0,0,0,0,0
2019-2309,GitHub,0,0,0,0,0,0,0,0,0
2019-2309,GitLab,0,0,0,0,0,0,0,0,0
2019-2309,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8704,SourceForge,0,0,0,0,0,0,0,0,0
2019-8704,GitHub,0,0,0,0,0,0,0,0,0
2019-8704,GitLab,0,0,0,0,0,0,0,0,0
2019-8704,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7808,SourceForge,0,0,0,0,0,0,0,0,0
2019-7808,GitHub,0,0,0,0,0,0,0,0,0
2019-7808,GitLab,0,0,0,0,0,0,0,0,0
2019-7808,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0508,SourceForge,0,0,0,0,0,0,0,0,0
2019-0508,GitHub,0,0,0,0,0,0,0,0,0
2019-0508,GitLab,0,0,0,0,0,0,0,0,0
2019-0508,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7408,SourceForge,0,0,0,0,0,0,0,0,0
2019-7408,GitHub,0,0,0,0,0,0,0,0,0
2019-7408,GitLab,0,0,0,0,0,0,0,0,0
2019-7408,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8207,SourceForge,0,0,0,0,0,0,0,0,0
2019-8207,GitHub,0,0,0,0,0,0,0,0,0
2019-8207,GitLab,0,0,0,0,0,0,0,0,0
2019-8207,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9103,SourceForge,0,0,0,0,0,0,0,0,0
2019-9103,GitHub,0,0,0,0,0,0,0,0,0
2019-9103,GitLab,0,0,0,0,0,0,0,0,0
2019-9103,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8712,SourceForge,0,0,0,0,0,0,0,0,0
2019-8712,GitHub,0,0,0,0,0,0,0,0,0
2019-8712,GitLab,0,0,0,0,0,0,0,0,0
2019-8712,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0908,SourceForge,0,0,0,0,0,0,0,0,0
2019-0908,GitHub,0,0,0,0,0,0,0,0,0
2019-0908,GitLab,0,0,0,0,0,0,0,0,0
2019-0908,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5209,SourceForge,0,0,0,0,0,0,0,0,0
2019-5209,GitHub,0,0,0,0,0,0,0,0,0
2019-5209,GitLab,0,0,0,0,0,0,0,0,0
2019-5209,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0108,SourceForge,0,0,0,0,0,0,0,0,0
2020-0108,GitHub,0,0,0,0,0,0,0,0,0
2020-0108,GitLab,0,0,0,0,0,0,0,0,0
2020-0108,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9011,SourceForge,0,0,0,0,0,0,0,0,0
2019-9011,GitHub,0,0,0,0,0,0,0,0,0
2019-9011,GitLab,0,0,0,0,0,0,0,0,0
2019-9011,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9912,SourceForge,0,0,0,0,0,0,0,0,0
2019-9912,GitHub,0,0,0,0,0,0,0,0,0
2019-9912,GitLab,0,0,0,0,0,0,0,0,0
2019-9912,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9504,SourceForge,0,0,0,0,0,0,0,0,0
2019-9504,GitHub,0,0,0,0,0,0,0,0,0
2019-9504,GitLab,0,0,0,0,0,0,0,0,0
2019-9504,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3109,SourceForge,0,0,0,0,0,0,0,0,0
2019-3109,GitHub,0,0,0,0,0,0,0,0,0
2019-3109,GitLab,0,0,0,0,0,0,0,0,0
2019-3109,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9010,SourceForge,0,0,0,0,0,0,0,0,0
2019-9010,GitHub,0,0,0,0,0,0,0,0,0
2019-9010,GitLab,0,0,0,0,0,0,0,0,0
2019-9010,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8601,SourceForge,0,0,0,0,0,0,0,0,0
2019-8601,GitHub,0,0,0,0,0,0,0,0,0
2019-8601,GitLab,0,0,0,0,0,0,0,0,0
2019-8601,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3108,SourceForge,0,0,0,0,0,0,0,0,0
2019-3108,GitHub,0,0,0,0,0,0,0,0,0
2019-3108,GitLab,0,0,0,0,0,0,0,0,0
2019-3108,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9505,SourceForge,0,0,0,0,0,0,0,0,0
2019-9505,GitHub,0,0,0,0,0,0,0,0,0
2019-9505,GitLab,0,0,0,0,0,0,0,0,0
2019-9505,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5208,SourceForge,0,0,0,0,0,0,0,0,0
2019-5208,GitHub,0,0,0,0,0,0,0,0,0
2019-5208,GitLab,0,0,0,0,0,0,0,0,0
2019-5208,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7409,SourceForge,0,0,0,0,0,0,0,0,0
2019-7409,GitHub,0,0,0,0,0,0,0,0,0
2019-7409,GitLab,0,0,0,0,0,0,0,0,0
2019-7409,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8206,SourceForge,0,0,0,0,0,0,0,0,0
2019-8206,GitHub,0,0,0,0,0,0,0,0,0
2019-8206,GitLab,0,0,0,0,0,0,0,0,0
2019-8206,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9102,SourceForge,0,0,0,0,0,0,0,0,0
2019-9102,GitHub,0,0,0,0,0,0,0,0,0
2019-9102,GitLab,0,0,0,0,0,0,0,0,0
2019-9102,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9801,SourceForge,0,0,0,0,0,0,0,0,0
2019-9801,GitHub,0,0,0,0,0,0,0,0,0
2019-9801,GitLab,0,0,0,0,0,0,0,0,0
2019-9801,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9401,SourceForge,0,0,0,0,0,0,0,0,0
2019-9401,GitHub,0,0,0,0,0,0,0,0,0
2019-9401,GitLab,0,0,0,0,0,0,0,0,0
2019-9401,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8210,SourceForge,0,0,0,0,0,0,0,0,0
2019-8210,GitHub,0,0,0,0,0,0,0,0,0
2019-8210,GitLab,0,0,0,0,0,0,0,0,0
2019-8210,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8705,SourceForge,0,0,0,0,0,0,0,0,0
2019-8705,GitHub,0,0,0,0,0,0,0,0,0
2019-8705,GitLab,0,0,0,0,0,0,0,0,0
2019-8705,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2308,SourceForge,0,0,0,0,0,0,0,0,0
2019-2308,GitHub,0,0,0,0,0,0,0,0,0
2019-2308,GitLab,0,0,0,0,0,0,0,0,0
2019-2308,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7809,SourceForge,0,0,0,0,0,0,0,0,0
2019-7809,GitHub,0,0,0,0,0,0,0,0,0
2019-7809,GitLab,0,0,0,0,0,0,0,0,0
2019-7809,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1309,SourceForge,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.0019540791402051783,1,2
2020-1309,GitHub,2.3333333333333335,1,1.8856180831641267,1.0,1.0,5.0,0.0007327796775769418,1,5
2020-1309,GitLab,0,0,0,0,0,0,0,0,0
2020-1309,Bitbucket,2,2,2,2,2,2,0.0002442598925256473,2,2
2019-4008,SourceForge,0,0,0,0,0,0,0,0,0
2019-4008,GitHub,0,0,0,0,0,0,0,0,0
2019-4008,GitLab,0,0,0,0,0,0,0,0,0
2019-4008,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9905,SourceForge,0,0,0,0,0,0,0,0,0
2019-9905,GitHub,0,0,0,0,0,0,0,0,0
2019-9905,GitLab,0,0,0,0,0,0,0,0,0
2019-9905,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6609,SourceForge,0,0,0,0,0,0,0,0,0
2019-6609,GitHub,0,0,0,0,0,0,0,0,0
2019-6609,GitLab,0,0,0,0,0,0,0,0,0
2019-6609,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9006,SourceForge,0,0,0,0,0,0,0,0,0
2019-9006,GitHub,0,0,0,0,0,0,0,0,0
2019-9006,GitLab,0,0,0,0,0,0,0,0,0
2019-9006,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8302,SourceForge,0,0,0,0,0,0,0,0,0
2019-8302,GitHub,0,0,0,0,0,0,0,0,0
2019-8302,GitLab,0,0,0,0,0,0,0,0,0
2019-8302,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6808,SourceForge,0,0,0,0,0,0,0,0,0
2019-6808,GitHub,0,0,0,0,0,0,0,0,0
2019-6808,GitLab,0,0,0,0,0,0,0,0,0
2019-6808,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9704,SourceForge,0,0,0,0,0,0,0,0,0
2019-9704,GitHub,0,0,0,0,0,0,0,0,0
2019-9704,GitLab,0,0,0,0,0,0,0,0,0
2019-9704,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3309,SourceForge,0,0,0,0,0,0,0,0,0
2019-3309,GitHub,0,0,0,0,0,0,0,0,0
2019-3309,GitLab,0,0,0,0,0,0,0,0,0
2019-3309,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9211,SourceForge,0,0,0,0,0,0,0,0,0
2019-9211,GitHub,0,0,0,0,0,0,0,0,0
2019-9211,GitLab,0,0,0,0,0,0,0,0,0
2019-9211,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9303,SourceForge,0,0,0,0,0,0,0,0,0
2019-9303,GitHub,0,0,0,0,0,0,0,0,0
2019-9303,GitLab,0,0,0,0,0,0,0,0,0
2019-9303,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8512,SourceForge,0,0,0,0,0,0,0,0,0
2019-8512,GitHub,0,0,0,0,0,0,0,0,0
2019-8512,GitLab,0,0,0,0,0,0,0,0,0
2019-8512,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7608,SourceForge,0,0,0,0,0,0,0,0,0
2019-7608,GitHub,0,0,0,0,0,0,0,0,0
2019-7608,GitLab,0,0,0,0,0,0,0,0,0
2019-7608,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8007,SourceForge,0,0,0,0,0,0,0,0,0
2019-8007,GitHub,0,0,0,0,0,0,0,0,0
2019-8007,GitLab,0,0,0,0,0,0,0,0,0
2019-8007,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8904,SourceForge,0,0,0,0,0,0,0,0,0
2019-8904,GitHub,0,0,0,0,0,0,0,0,0
2019-8904,GitLab,0,0,0,0,0,0,0,0,0
2019-8904,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0308,SourceForge,0,0,0,0,0,0,0,0,0
2020-0308,GitHub,0,0,0,0,0,0,0,0,0
2020-0308,GitLab,0,0,0,0,0,0,0,0,0
2020-0308,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5009,SourceForge,0,0,0,0,0,0,0,0,0
2019-5009,GitHub,0,0,0,0,0,0,0,0,0
2019-5009,GitLab,0,0,0,0,0,0,0,0,0
2019-5009,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8504,SourceForge,0,0,0,0,0,0,0,0,0
2019-8504,GitHub,0,0,0,0,0,0,0,0,0
2019-8504,GitLab,0,0,0,0,0,0,0,0,0
2019-8504,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8912,SourceForge,0,0,0,0,0,0,0,0,0
2019-8912,GitHub,0,0,0,0,0,0,0,0,0
2019-8912,GitLab,0,0,0,0,0,0,0,0,0
2019-8912,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8011,SourceForge,0,0,0,0,0,0,0,0,0
2019-8011,GitHub,0,0,0,0,0,0,0,0,0
2019-8011,GitLab,0,0,0,0,0,0,0,0,0
2019-8011,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9712,SourceForge,0,0,0,0,0,0,0,0,0
2019-9712,GitHub,0,0,0,0,0,0,0,0,0
2019-9712,GitLab,0,0,0,0,0,0,0,0,0
2019-9712,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8103,SourceForge,0,0,0,0,0,0,0,0,0
2019-8103,GitHub,0,0,0,0,0,0,0,0,0
2019-8103,GitLab,0,0,0,0,0,0,0,0,0
2019-8103,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6408,SourceForge,0,0,0,0,0,0,0,0,0
2019-6408,GitHub,0,0,0,0,0,0,0,0,0
2019-6408,GitLab,0,0,0,0,0,0,0,0,0
2019-6408,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9207,SourceForge,0,0,0,0,0,0,0,0,0
2019-9207,GitHub,0,0,0,0,0,0,0,0,0
2019-9207,GitLab,0,0,0,0,0,0,0,0,0
2019-9207,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1108,SourceForge,1.3,1.0,0.458257569495584,1.0,1.0,2.0,0.005885815185403178,1,2
2020-1108,GitHub,1,1,1,1,1,1,0.0005885815185403178,1,1
2020-1108,GitLab,0,0,0,0,0,0,0,0,0
2020-1108,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4209,SourceForge,0,0,0,0,0,0,0,0,0
2019-4209,GitHub,0,0,0,0,0,0,0,0,0
2019-4209,GitLab,0,0,0,0,0,0,0,0,0
2019-4209,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7002,SourceForge,0,0,0,0,0,0,0,0,0
2019-7002,GitHub,0,0,0,0,0,0,0,0,0
2019-7002,GitLab,0,0,0,0,0,0,0,0,0
2019-7002,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7901,SourceForge,0,0,0,0,0,0,0,0,0
2019-7901,GitHub,0,0,0,0,0,0,0,0,0
2019-7901,GitLab,0,0,0,0,0,0,0,0,0
2019-7901,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3411,SourceForge,0,0,0,0,0,0,0,0,0
2019-3411,GitHub,0,0,0,0,0,0,0,0,0
2019-3411,GitLab,0,0,0,0,0,0,0,0,0
2019-3411,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9509,SourceForge,0,0,0,0,0,0,0,0,0
2019-9509,GitHub,0,0,0,0,0,0,0,0,0
2019-9509,GitLab,0,0,0,0,0,0,0,0,0
2019-9509,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3104,SourceForge,0,0,0,0,0,0,0,0,0
2019-3104,GitHub,0,0,0,0,0,0,0,0,0
2019-3104,GitLab,0,0,0,0,0,0,0,0,0
2019-3104,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6306,SourceForge,0,0,0,0,0,0,0,0,0
2019-6306,GitHub,0,0,0,0,0,0,0,0,0
2019-6306,GitLab,0,0,0,0,0,0,0,0,0
2019-6306,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3807,SourceForge,0,0,0,0,0,0,0,0,0
2019-3807,GitHub,0,0,0,0,0,0,0,0,0
2019-3807,GitLab,0,0,0,0,0,0,0,0,0
2019-3807,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1210,SourceForge,0,0,0,0,0,0,0,0,0
2019-1210,GitHub,0,0,0,0,0,0,0,0,0
2019-1210,GitLab,0,0,0,0,0,0,0,0,0
2019-1210,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4012,SourceForge,0,0,0,0,0,0,0,0,0
2019-4012,GitHub,0,0,0,0,0,0,0,0,0
2019-4012,GitLab,0,0,0,0,0,0,0,0,0
2019-4012,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4911,SourceForge,0,0,0,0,0,0,0,0,0
2019-4911,GitHub,0,0,0,0,0,0,0,0,0
2019-4911,GitLab,0,0,0,0,0,0,0,0,0
2019-4911,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0502,SourceForge,0,0,0,0,0,0,0,0,0
2020-0502,GitHub,0,0,0,0,0,0,0,0,0
2020-0502,GitLab,0,0,0,0,0,0,0,0,0
2020-0502,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5603,SourceForge,0,0,0,0,0,0,0,0,0
2019-5603,GitHub,0,0,0,0,0,0,0,0,0
2019-5603,GitLab,0,0,0,0,0,0,0,0,0
2019-5603,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4507,SourceForge,0,0,0,0,0,0,0,0,0
2019-4507,GitHub,0,0,0,0,0,0,0,0,0
2019-4507,GitLab,0,0,0,0,0,0,0,0,0
2019-4507,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2607,SourceForge,0,0,0,0,0,0,0,0,0
2019-2607,GitHub,0,0,0,0,0,0,0,0,0
2019-2607,GitLab,0,0,0,0,0,0,0,0,0
2019-2607,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7405,SourceForge,0,0,0,0,0,0,0,0,0
2019-7405,GitHub,0,0,0,0,0,0,0,0,0
2019-7405,GitLab,0,0,0,0,0,0,0,0,0
2019-7405,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7110,SourceForge,0,0,0,0,0,0,0,0,0
2019-7110,GitHub,0,0,0,0,0,0,0,0,0
2019-7110,GitLab,0,0,0,0,0,0,0,0,0
2019-7110,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2312,SourceForge,0,0,0,0,0,0,0,0,0
2019-2312,GitHub,0,0,0,0,0,0,0,0,0
2019-2312,GitLab,0,0,0,0,0,0,0,0,0
2019-2312,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6701,SourceForge,0,0,0,0,0,0,0,0,0
2019-6701,GitHub,0,0,0,0,0,0,0,0,0
2019-6701,GitLab,0,0,0,0,0,0,0,0,0
2019-6701,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3503,SourceForge,0,0,0,0,0,0,0,0,0
2019-3503,GitHub,0,0,0,0,0,0,0,0,0
2019-3503,GitLab,0,0,0,0,0,0,0,0,0
2019-3503,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5204,SourceForge,0,0,0,0,0,0,0,0,0
2019-5204,GitHub,0,0,0,0,0,0,0,0,0
2019-5204,GitLab,0,0,0,0,0,0,0,0,0
2019-5204,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0006,SourceForge,0,0,0,0,0,0,0,0,0
2019-0006,GitHub,0,0,0,0,0,0,0,0,0
2019-0006,GitLab,0,0,0,0,0,0,0,0,0
2019-0006,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0905,SourceForge,0,0,0,0,0,0,0,0,0
2019-0905,GitHub,0,0,0,0,0,0,0,0,0
2019-0905,GitLab,0,0,0,0,0,0,0,0,0
2019-0905,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4803,SourceForge,0,0,0,0,0,0,0,0,0
2019-4803,GitHub,0,0,0,0,0,0,0,0,0
2019-4803,GitLab,0,0,0,0,0,0,0,0,0
2019-4803,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5711,SourceForge,0,0,0,0,0,0,0,0,0
2019-5711,GitHub,0,0,0,0,0,0,0,0,0
2019-5711,GitLab,0,0,0,0,0,0,0,0,0
2019-5711,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3903,SourceForge,0,0,0,0,0,0,0,0,0
2019-3903,GitHub,0,0,0,0,0,0,0,0,0
2019-3903,GitLab,0,0,0,0,0,0,0,0,0
2019-3903,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2611,SourceForge,0,0,0,0,0,0,0,0,0
2019-2611,GitHub,0,0,0,0,0,0,0,0,0
2019-2611,GitLab,0,0,0,0,0,0,0,0,0
2019-2611,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6202,SourceForge,0,0,0,0,0,0,0,0,0
2019-6202,GitHub,0,0,0,0,0,0,0,0,0
2019-6202,GitLab,0,0,0,0,0,0,0,0,0
2019-6202,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7805,SourceForge,0,0,0,0,0,0,0,0,0
2019-7805,GitHub,0,0,0,0,0,0,0,0,0
2019-7805,GitLab,0,0,0,0,0,0,0,0,0
2019-7805,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2304,SourceForge,0,0,0,0,0,0,0,0,0
2019-2304,GitHub,0,0,0,0,0,0,0,0,0
2019-2304,GitLab,0,0,0,0,0,0,0,0,0
2019-2304,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8709,SourceForge,0,0,0,0,0,0,0,0,0
2019-8709,GitHub,0,0,0,0,0,0,0,0,0
2019-8709,GitLab,0,0,0,0,0,0,0,0,0
2019-8709,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7106,SourceForge,0,0,0,0,0,0,0,0,0
2019-7106,GitHub,0,0,0,0,0,0,0,0,0
2019-7106,GitLab,0,0,0,0,0,0,0,0,0
2019-7106,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0810,SourceForge,1,1,1,1,1,1,0.0018315018315018315,1,1
2020-0810,GitHub,0,0,0,0,0,0,0,0,0
2020-0810,GitLab,0,0,0,0,0,0,0,0,0
2020-0810,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4403,SourceForge,0,0,0,0,0,0,0,0,0
2019-4403,GitHub,0,0,0,0,0,0,0,0,0
2019-4403,GitLab,0,0,0,0,0,0,0,0,0
2019-4403,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0010,SourceForge,0,0,0,0,0,0,0,0,0
2019-0010,GitHub,0,0,0,0,0,0,0,0,0
2019-0010,GitLab,0,0,0,0,0,0,0,0,0
