Directory,URLCount,Category
1951-04,0,Bitbucket
2002-05,85,Total
2002-05,0,SourceForge
2002-05,0,GitHub
2002-05,0,GitLab
2002-05,0,Bitbucket
1903-06,0,Total
1903-06,0,SourceForge
1903-06,0,GitHub
1903-06,0,GitLab
1903-06,0,Bitbucket
1964-01,0,Total
1964-01,0,SourceForge
1964-01,0,GitHub
1964-01,0,GitLab
1964-01,0,Bitbucket
1936-03,0,Total
1936-03,0,SourceForge
1936-03,0,GitHub
1936-03,0,GitLab
1936-03,0,Bitbucket
1929-11,0,Total
1929-11,0,SourceForge
1929-11,0,GitHub
1929-11,0,GitLab
1929-11,0,Bitbucket
2021-11,74360,Total
2021-11,46,SourceForge
2021-11,582,GitHub
2021-11,4,GitLab
2021-11,9,Bitbucket
1972-10,0,Total
1972-10,0,SourceForge
1972-10,0,GitHub
1972-10,0,GitLab
1972-10,0,Bitbucket
1920-12,0,Total
1920-12,0,SourceForge
1920-12,0,GitHub
1920-12,0,GitLab
1920-12,0,Bitbucket
1925-07,0,Total
1925-07,0,SourceForge
1925-07,0,GitHub
1925-07,0,GitLab
1925-07,0,Bitbucket
1977-05,0,Total
1977-05,0,SourceForge
1977-05,0,GitHub
1977-05,0,GitLab
1977-05,0,Bitbucket
1988-09,0,Total
1988-09,0,SourceForge
1988-09,0,GitHub
1988-09,0,GitLab
1988-09,0,Bitbucket
1936-02,0,Total
1936-02,0,SourceForge
1936-02,0,GitHub
1936-02,0,GitLab
1936-02,0,Bitbucket
1929-10,0,Total
1929-10,0,SourceForge
1929-10,0,GitHub
1929-10,0,GitLab
1929-10,0,Bitbucket
1972-11,0,Total
1972-11,0,SourceForge
1972-11,0,GitHub
1972-11,0,GitLab
1972-11,0,Bitbucket
2021-10,75829,Total
2021-10,53,SourceForge
2021-10,477,GitHub
2021-10,8,GitLab
2021-10,10,Bitbucket
1925-06,0,Total
1925-06,0,SourceForge
1925-06,0,GitHub
1925-06,0,GitLab
1925-06,0,Bitbucket
1977-04,0,Total
1977-04,0,SourceForge
1977-04,0,GitHub
1977-04,0,GitLab
1977-04,0,Bitbucket
1988-08,0,Total
1988-08,0,SourceForge
1988-08,0,GitHub
1988-08,0,GitLab
1988-08,0,Bitbucket
1906-12,0,Total
1906-12,0,SourceForge
1906-12,0,GitHub
1906-12,0,GitLab
1906-12,0,Bitbucket
1954-10,0,Total
1954-10,0,SourceForge
1954-10,0,GitHub
1954-10,0,GitLab
1954-10,0,Bitbucket
2007-11,317,Total
2007-11,0,SourceForge
2007-11,0,GitHub
2007-11,0,GitLab
2007-11,0,Bitbucket
2018-03,28473,Total
2018-03,16,SourceForge
2018-03,83,GitHub
2018-03,0,GitLab
2018-03,1,Bitbucket
1910-03,0,Total
1910-03,0,SourceForge
1910-03,0,GitHub
1910-03,0,GitLab
1910-03,0,Bitbucket
1942-01,0,Total
1942-01,0,SourceForge
1942-01,0,GitHub
1942-01,0,GitLab
1942-01,0,Bitbucket
1958-06,0,Total
1958-06,0,SourceForge
1958-06,0,GitHub
1958-06,0,GitLab
1958-06,0,Bitbucket
2002-04,106,Total
2002-04,0,SourceForge
2002-04,0,GitHub
2002-04,0,GitLab
2002-04,0,Bitbucket
1951-05,0,Total
1951-05,0,SourceForge
1951-05,0,GitHub
1951-05,0,GitLab
1951-05,0,Bitbucket
1903-07,2,Total
1903-07,0,SourceForge
1903-07,0,GitHub
1903-07,0,GitLab
1903-07,0,Bitbucket
1969-04,0,Total
1969-04,0,SourceForge
1969-04,0,GitHub
1969-04,0,GitLab
1969-04,0,Bitbucket
1932-05,0,Total
1932-05,0,SourceForge
1932-05,0,GitHub
1932-05,0,GitLab
1932-05,0,Bitbucket
1996-08,0,Total
1996-08,0,SourceForge
1996-08,0,GitHub
1996-08,0,GitLab
1996-08,0,Bitbucket
1960-07,0,Total
1960-07,0,SourceForge
1960-07,0,GitHub
1960-07,0,GitLab
1960-07,0,Bitbucket
1965-12,0,Total
1965-12,0,SourceForge
1965-12,0,GitHub
1965-12,0,GitLab
1965-12,0,Bitbucket
1937-10,0,Total
1937-10,0,SourceForge
1937-10,0,GitHub
1937-10,0,GitLab
1937-10,0,Bitbucket
1928-02,0,Total
1928-02,0,SourceForge
1928-02,0,GitHub
1928-02,0,GitLab
1928-02,0,Bitbucket
1973-03,0,Total
1973-03,0,SourceForge
1973-03,0,GitHub
1973-03,0,GitLab
1973-03,0,Bitbucket
2020-02,36417,Total
2020-02,27,SourceForge
2020-02,273,GitHub
2020-02,1,GitLab
2020-02,6,Bitbucket
1921-01,0,Total
1921-01,0,SourceForge
1921-01,0,GitHub
