Directory,URICount,Category
2011-04,0.0,arXiv GitLab
2011-04,0.00017543859649122806,arXiv Bitbucket
2014-11,1.9518207983981979,arXiv In-Scope URI
2014-11,0.005631335252158679,arXiv SourceForge
2014-11,0.025028156676260793,arXiv GitHub
2014-11,0.0,arXiv GitLab
2014-11,0.0012514078338130396,arXiv Bitbucket
2021-02,4.117491942572517,arXiv In-Scope URI
2021-02,0.004321711104600058,arXiv SourceForge
2021-02,0.3797978318195136,arXiv GitHub
2021-02,0.0045414591268678585,arXiv GitLab
2021-02,0.0038822150600644595,arXiv Bitbucket
2011-12,1.503895294484263,arXiv In-Scope URI
2011-12,0.007011530071673418,arXiv SourceForge
2011-12,0.0021813649111872857,arXiv GitHub
2011-12,0.0,arXiv GitLab
2011-12,0.0,arXiv Bitbucket
2018-11,3.1672082946456204,arXiv In-Scope URI
2018-11,0.0064995357474466105,arXiv SourceForge
2018-11,0.2031104921077066,arXiv GitHub
2018-11,0.0017022593624264934,arXiv GitLab
2018-11,0.00518415351284432,arXiv Bitbucket
2014-07,2.049015009380863,arXiv In-Scope URI
2014-07,0.00773921200750469,arXiv SourceForge
2014-07,0.01700281425891182,arXiv GitHub
2014-07,0.0,arXiv GitLab
2014-07,0.0028142589118198874,arXiv Bitbucket
2020-10,4.064457170707932,arXiv In-Scope URI
2020-10,0.007371755818203972,arXiv SourceForge
2020-10,0.42104301206287315,arXiv GitHub
2020-10,0.004508346533447057,arXiv GitLab
2020-10,0.0034117217009869624,arXiv Bitbucket
2019-03,3.134292945270484,arXiv In-Scope URI
2019-03,0.005615311610249921,arXiv SourceForge
2019-03,0.19772223979753242,arXiv GitHub
2019-03,0.0015026890224612464,arXiv GitLab
2019-03,0.0037962670041126224,arXiv Bitbucket
2017-02,2.528414195867026,arXiv In-Scope URI
2017-02,0.00977088948787062,arXiv SourceForge
2017-02,0.09838274932614555,arXiv GitHub
2017-02,0.0010107816711590297,arXiv GitLab
2017-02,0.00325696316262354,arXiv Bitbucket
2008-10,1.0287645122162536,arXiv In-Scope URI
2008-10,0.002425922717033443,arXiv SourceForge
2008-10,0.00017328019407381737,arXiv GitHub
2008-10,0.0,arXiv GitLab
2008-10,0.0,arXiv Bitbucket
2016-10,2.8104866686490237,arXiv In-Scope URI
2016-10,0.0060461889186242445,arXiv SourceForge
2016-10,0.08593517692536426,arXiv GitHub
2016-10,0.00019823570224997521,arXiv GitLab
2016-10,0.0033700069382495788,arXiv Bitbucket
2009-02,1.090185676392573,arXiv In-Scope URI
2009-02,0.0032646398694144052,arXiv SourceForge
2009-02,0.000612119975515201,arXiv GitHub
2009-02,0.0,arXiv GitLab
2009-02,0.0,arXiv Bitbucket
2013-05,1.5423502734427104,arXiv In-Scope URI
2013-05,0.006802721088435374,arXiv SourceForge
2013-05,0.006402561024409764,arXiv GitHub
2013-05,0.0,arXiv GitLab
2013-05,0.0006669334400426837,arXiv Bitbucket
2016-06,3.2793934358122145,arXiv In-Scope URI
2016-06,0.005920232654756959,arXiv SourceForge
2016-06,0.07924802658911508,arXiv GitHub
2016-06,0.0003115911923556294,arXiv GitLab
2016-06,0.0031159119235562942,arXiv Bitbucket
2012-01,1.4123819517313747,arXiv In-Scope URI
2012-01,0.006595712786688653,arXiv SourceForge
2012-01,0.00299805126667666,arXiv GitHub
2012-01,0.0,arXiv GitLab
2012-01,0.0005996102533353321,arXiv Bitbucket
2008-06,0.9607961399276237,arXiv In-Scope URI
2008-06,0.005227181342983514,arXiv SourceForge
2008-06,0.0,arXiv GitHub
2008-06,0.0,arXiv GitLab
2008-06,0.0,arXiv Bitbucket
2011-08,1.4454127713516083,arXiv In-Scope URI
2011-08,0.008081128188876565,arXiv SourceForge
2011-08,0.0017429884328949454,arXiv GitHub
2011-08,0.0,arXiv GitLab
2011-08,0.0,arXiv Bitbucket
2013-09,1.7415997993981946,arXiv In-Scope URI
2013-09,0.006519558676028084,arXiv SourceForge
2013-09,0.011910732196589769,arXiv GitHub
2013-09,0.0,arXiv GitLab
2013-09,0.001880641925777332,arXiv Bitbucket
2013-08,1.8040798356325214,arXiv In-Scope URI
2013-08,0.006457293806868212,arXiv SourceForge
2013-08,0.011740534194305841,arXiv GitHub
2013-08,0.000146756677428823,arXiv GitLab
2013-08,0.002494863516289991,arXiv Bitbucket
2011-09,1.2895155459146783,arXiv In-Scope URI
2011-09,0.006218365871294288,arXiv SourceForge
2011-09,0.002024584237165582,arXiv GitHub
2011-09,0.0,arXiv GitLab
2011-09,0.00014461315979754158,arXiv Bitbucket
2008-07,0.9267770204479066,arXiv In-Scope URI
2008-07,0.004089581304771178,arXiv SourceForge
2008-07,0.0,arXiv GitHub
2008-07,0.0,arXiv GitLab
2008-07,0.0,arXiv Bitbucket
2016-07,2.707813378302417,arXiv In-Scope URI
2016-07,0.006745362563237774,arXiv SourceForge
2016-07,0.05317594154019112,arXiv GitHub
2016-07,0.0006745362563237774,arXiv GitLab
2016-07,0.0030354131534569982,arXiv Bitbucket
2013-12,1.9625063548551094,arXiv In-Scope URI
2013-12,0.009405185561769192,arXiv SourceForge
2013-12,0.012963904422979155,arXiv GitHub
2013-12,0.0,arXiv GitLab
2013-12,0.0012709710218607015,arXiv Bitbucket
2016-11,2.6843731891056595,arXiv In-Scope URI
2016-11,0.007436739424377052,arXiv SourceForge
2016-11,0.09233146610005795,arXiv GitHub
2016-11,0.00019316206297083252,arXiv GitLab
2016-11,0.0037666602279312345,arXiv Bitbucket
2009-03,1.3278008298755186,arXiv In-Scope URI
